"""relig"",""polviews"",""year"",""At_NonAt"",""Wing"""
Other,Moderate,2008,Religious,Other
Catholic,Conservative,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
None,Slightly Liberal,2008,Non_religious,Left
Protestant,Liberal,2008,Religious,Left
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
None,Slightly Liberal,2008,Non_religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
None,Extremely Liberal,2008,Non_religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
None,Conservative,2008,Non_religious,Other
Protestant,Extremely Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Christian,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
None,Conservative,2008,Non_religious,Other
Catholic,Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
None,Moderate,2008,Non_religious,Other
Catholic,Moderate,2008,Religious,Other
Christian,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Catholic,Conservative,2008,Religious,Other
Catholic,Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Jewish,Moderate,2008,Religious,Other
Jewish,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Extrmly Conservative,2008,Religious,Other
Christian,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Christian,Extrmly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Moslem/Islam,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Extremely Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
None,Slightly Conservative,2008,Non_religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Extremely Liberal,2008,Religious,Left
None,Slightly Liberal,2008,Non_religious,Left
None,Slightly Conservative,2008,Non_religious,Other
None,Extremely Liberal,2008,Non_religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
None,Moderate,2008,Non_religious,Other
None,Liberal,2008,Non_religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Christian,Moderate,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Catholic,Extrmly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Extremely Liberal,2008,Religious,Left
Hinduism,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Extremely Liberal,2008,Religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Catholic,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Catholic,Extremely Liberal,2008,Religious,Left
Catholic,Slightly Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Slightly Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Catholic,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Christian,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Inter-Nondenominational,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Extremely Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Christian,Slightly Liberal,2008,Religious,Left
Christian,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
None,Moderate,2008,Non_religious,Other
Christian,Slightly Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
None,Slightly Liberal,2008,Non_religious,Left
None,Liberal,2008,Non_religious,Left
None,Moderate,2008,Non_religious,Other
Christian,Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Conservative,2008,Religious,Other
Christian,Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
None,Conservative,2008,Non_religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Other,Liberal,2008,Religious,Left
Catholic,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Liberal,2008,Religious,Left
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
None,Liberal,2008,Non_religious,Left
Catholic,Moderate,2008,Religious,Other
None,Slightly Conservative,2008,Non_religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Catholic,Extremely Liberal,2008,Religious,Left
Catholic,Liberal,2008,Religious,Left
Catholic,Liberal,2008,Religious,Left
Catholic,Conservative,2008,Religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Extrmly Conservative,2008,Religious,Other
Catholic,Moderate,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Slightly Liberal,2008,Religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
None,Moderate,2008,Non_religious,Other
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Extremely Liberal,2008,Religious,Left
None,Moderate,2008,Non_religious,Other
None,Slightly Liberal,2008,Non_religious,Left
None,Liberal,2008,Non_religious,Left
Catholic,Conservative,2008,Religious,Other
None,Extremely Liberal,2008,Non_religious,Left
None,Liberal,2008,Non_religious,Left
None,Moderate,2008,Non_religious,Other
None,Liberal,2008,Non_religious,Left
None,Moderate,2008,Non_religious,Other
Christian,Conservative,2008,Religious,Other
None,Extremely Liberal,2008,Non_religious,Left
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
None,Extremely Liberal,2008,Non_religious,Left
Protestant,Slightly Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Moderate,2008,Religious,Other
Catholic,Slightly Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Christian,Moderate,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
Catholic,Slightly Conservative,2008,Religious,Other
Catholic,Liberal,2008,Religious,Left
Protestant,Conservative,2008,Religious,Other
Protestant,Conservative,2008,Religious,Other
