"","relig","polviews","year","At_NonAt","Wing"
"34055","Protestant","Slightly Conservative",2000,"Religious","Other"
"34056","None","Slightly Liberal",2000,"Non_religious","Liberal"
"34057","None","Moderate",2000,"Non_religious","Other"
"34058","Catholic","Slightly Conservative",2000,"Religious","Other"
"34059","Protestant","Moderate",2000,"Religious","Other"
"34060","Protestant","Moderate",2000,"Religious","Other"
"34061","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34062","None","Extremely Liberal",2000,"Non_religious","Liberal"
"34063","None","Slightly Liberal",2000,"Non_religious","Liberal"
"34064","None","Liberal",2000,"Non_religious","Liberal"
"34065","Other","Slightly Conservative",2000,"Religious","Other"
"34066","Hinduism","Extremely Liberal",2000,"Religious","Liberal"
"34067","None","Slightly Conservative",2000,"Non_religious","Other"
"34068","None","Moderate",2000,"Non_religious","Other"
"34069","Protestant","Moderate",2000,"Religious","Other"
"34070","Protestant","Conservative",2000,"Religious","Other"
"34071","None","Conservative",2000,"Non_religious","Other"
"34072","Protestant","Slightly Conservative",2000,"Religious","Other"
"34073","Protestant","Slightly Conservative",2000,"Religious","Other"
"34074","Catholic","Moderate",2000,"Religious","Other"
"34075","Catholic","Conservative",2000,"Religious","Other"
"34076","Protestant","Moderate",2000,"Religious","Other"
"34077","Catholic","Moderate",2000,"Religious","Other"
"34078","Protestant","Slightly Conservative",2000,"Religious","Other"
"34079","None","Slightly Liberal",2000,"Non_religious","Liberal"
"34080","Catholic","Slightly Conservative",2000,"Religious","Other"
"34081","None","Slightly Conservative",2000,"Non_religious","Other"
"34082","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34083","Protestant","Moderate",2000,"Religious","Other"
"34084","Catholic","Moderate",2000,"Religious","Other"
"34085","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34086","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34087","None","Moderate",2000,"Non_religious","Other"
"34088","Catholic","Slightly Conservative",2000,"Religious","Other"
"34089","Catholic","Conservative",2000,"Religious","Other"
"34090","Catholic","Extremely Liberal",2000,"Religious","Liberal"
"34091","Catholic","Moderate",2000,"Religious","Other"
"34092","Catholic","Moderate",2000,"Religious","Other"
"34093","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34094","None","Moderate",2000,"Non_religious","Other"
"34095","Catholic","Moderate",2000,"Religious","Other"
"34096","Protestant","Conservative",2000,"Religious","Other"
"34097","None","Moderate",2000,"Non_religious","Other"
"34098","Catholic","Moderate",2000,"Religious","Other"
"34099","Protestant","Liberal",2000,"Religious","Liberal"
"34100","None","Moderate",2000,"Non_religious","Other"
"34101","Protestant","Conservative",2000,"Religious","Other"
"34102","Catholic","Moderate",2000,"Religious","Other"
"34103","Protestant","Moderate",2000,"Religious","Other"
"34104","Protestant","Slightly Conservative",2000,"Religious","Other"
"34105","Protestant","Moderate",2000,"Religious","Other"
"34106","Protestant","Moderate",2000,"Religious","Other"
"34107","Protestant","Moderate",2000,"Religious","Other"
"34108","Protestant","Moderate",2000,"Religious","Other"
"34109","Protestant","Moderate",2000,"Religious","Other"
"34110","None","Moderate",2000,"Non_religious","Other"
"34111","None","Moderate",2000,"Non_religious","Other"
"34112","Protestant","Moderate",2000,"Religious","Other"
"34113","Protestant","Slightly Conservative",2000,"Religious","Other"
"34114","None","Liberal",2000,"Non_religious","Liberal"
"34115","None","Moderate",2000,"Non_religious","Other"
"34116","Protestant","Liberal",2000,"Religious","Liberal"
"34117","None","Moderate",2000,"Non_religious","Other"
"34118","Catholic","Extremely Liberal",2000,"Religious","Liberal"
"34119","Jewish","Liberal",2000,"Religious","Liberal"
"34120","Catholic","Moderate",2000,"Religious","Other"
"34121","None","Moderate",2000,"Non_religious","Other"
"34122","Protestant","Slightly Conservative",2000,"Religious","Other"
"34123","Protestant","Moderate",2000,"Religious","Other"
"34124","Protestant","Slightly Conservative",2000,"Religious","Other"
"34125","Catholic","Moderate",2000,"Religious","Other"
"34126","Protestant","Moderate",2000,"Religious","Other"
"34127","None","Liberal",2000,"Non_religious","Liberal"
"34128","Protestant","Moderate",2000,"Religious","Other"
"34129","Protestant","Conservative",2000,"Religious","Other"
"34130","Protestant","Extrmly Conservative",2000,"Religious","Other"
"34131","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34132","Protestant","Moderate",2000,"Religious","Other"
"34133","Catholic","Slightly Conservative",2000,"Religious","Other"
"34134","Protestant","Conservative",2000,"Religious","Other"
"34135","None","Moderate",2000,"Non_religious","Other"
"34136","Catholic","Conservative",2000,"Religious","Other"
"34137","None","Moderate",2000,"Non_religious","Other"
"34138","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34139","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34140","Protestant","Moderate",2000,"Religious","Other"
"34141","None","Slightly Conservative",2000,"Non_religious","Other"
"34142","None","Conservative",2000,"Non_religious","Other"
"34143","Catholic","Conservative",2000,"Religious","Other"
"34144","None","Moderate",2000,"Non_religious","Other"
"34145","Christian","Liberal",2000,"Religious","Liberal"
"34146","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34147","Catholic","Moderate",2000,"Religious","Other"
"34148","Protestant","Conservative",2000,"Religious","Other"
"34149","Catholic","Moderate",2000,"Religious","Other"
"34150","Catholic","Conservative",2000,"Religious","Other"
"34151","Protestant","Moderate",2000,"Religious","Other"
"34152","Catholic","Slightly Conservative",2000,"Religious","Other"
"34153","Catholic","Moderate",2000,"Religious","Other"
"34154","Protestant","Conservative",2000,"Religious","Other"
"34155","Protestant","Moderate",2000,"Religious","Other"
"34156","Catholic","Conservative",2000,"Religious","Other"
"34157","Christian","Slightly Liberal",2000,"Religious","Liberal"
"34158","Catholic","Conservative",2000,"Religious","Other"
"34159","Catholic","Liberal",2000,"Religious","Liberal"
"34160","Catholic","Slightly Conservative",2000,"Religious","Other"
"34161","Christian","Conservative",2000,"Religious","Other"
"34162","Protestant","Conservative",2000,"Religious","Other"
"34163","Catholic","Slightly Conservative",2000,"Religious","Other"
"34164","None","Slightly Conservative",2000,"Non_religious","Other"
"34165","None","Slightly Liberal",2000,"Non_religious","Liberal"
"34166","None","Extremely Liberal",2000,"Non_religious","Liberal"
"34167","Catholic","Slightly Conservative",2000,"Religious","Other"
"34168","Protestant","Slightly Conservative",2000,"Religious","Other"
"34169","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34170","Protestant","Moderate",2000,"Religious","Other"
"34171","None","Liberal",2000,"Non_religious","Liberal"
"34172","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34173","Protestant","Extremely Liberal",2000,"Religious","Liberal"
"34174","Protestant","Moderate",2000,"Religious","Other"
"34175","None","Liberal",2000,"Non_religious","Liberal"
"34176","None","Extremely Liberal",2000,"Non_religious","Liberal"
"34177","Protestant","Conservative",2000,"Religious","Other"
"34178","None","Liberal",2000,"Non_religious","Liberal"
"34179","None","Moderate",2000,"Non_religious","Other"
"34180","None","Moderate",2000,"Non_religious","Other"
"34181","Other","Extremely Liberal",2000,"Religious","Liberal"
"34182","Inter-Nondenominational","Moderate",2000,"Religious","Other"
"34183","Catholic","Liberal",2000,"Religious","Liberal"
"34184","Protestant","Moderate",2000,"Religious","Other"
"34185","Protestant","Moderate",2000,"Religious","Other"
"34186","Protestant","Slightly Conservative",2000,"Religious","Other"
"34187","Catholic","Slightly Liberal",2000,"Religious","Liberal"
"34188","Protestant","Conservative",2000,"Religious","Other"
"34189","None","Liberal",2000,"Non_religious","Liberal"
"34190","Catholic","Slightly Conservative",2000,"Religious","Other"
"34191","Protestant","Moderate",2000,"Religious","Other"
"34192","Protestant","Slightly Conservative",2000,"Religious","Other"
"34193","Other","Liberal",2000,"Religious","Liberal"
"34194","Protestant","Extrmly Conservative",2000,"Religious","Other"
"34195","Protestant","Conservative",2000,"Religious","Other"
"34196","Protestant","Slightly Conservative",2000,"Religious","Other"
"34197","Protestant","Extremely Liberal",2000,"Religious","Liberal"
"34198","Catholic","Slightly Conservative",2000,"Religious","Other"
"34199","Other","Liberal",2000,"Religious","Liberal"
"34200","Catholic","Slightly Conservative",2000,"Religious","Other"
"34201","Moslem/Islam","Slightly Liberal",2000,"Religious","Liberal"
"34202","Protestant","Conservative",2000,"Religious","Other"
"34203","Protestant","Slightly Conservative",2000,"Religious","Other"
"34204","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34205","None","Conservative",2000,"Non_religious","Other"
"34206","Catholic","Extremely Liberal",2000,"Religious","Liberal"
"34207","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34208","Protestant","Slightly Conservative",2000,"Religious","Other"
"34209","Protestant","Conservative",2000,"Religious","Other"
"34210","Catholic","Moderate",2000,"Religious","Other"
"34211","Protestant","Moderate",2000,"Religious","Other"
"34212","Protestant","Slightly Conservative",2000,"Religious","Other"
"34213","Catholic","Moderate",2000,"Religious","Other"
"34214","Catholic","Moderate",2000,"Religious","Other"
"34215","Protestant","Conservative",2000,"Religious","Other"
"34216","Protestant","Conservative",2000,"Religious","Other"
"34217","Protestant","Moderate",2000,"Religious","Other"
"34218","Protestant","Slightly Conservative",2000,"Religious","Other"
"34219","Protestant","Moderate",2000,"Religious","Other"
"34220","Buddhism","Extremely Liberal",2000,"Religious","Liberal"
"34221","Protestant","Moderate",2000,"Religious","Other"
"34222","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34223","Protestant","Liberal",2000,"Religious","Liberal"
"34224","Protestant","Liberal",2000,"Religious","Liberal"
"34225","Catholic","Moderate",2000,"Religious","Other"
"34226","Protestant","Conservative",2000,"Religious","Other"
"34227","Protestant","Moderate",2000,"Religious","Other"
"34228","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34229","Protestant","Moderate",2000,"Religious","Other"
"34230","Jewish","Moderate",2000,"Religious","Other"
"34231","Catholic","Moderate",2000,"Religious","Other"
"34232","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34233","Protestant","Liberal",2000,"Religious","Liberal"
"34234","Protestant","Conservative",2000,"Religious","Other"
"34235","Protestant","Conservative",2000,"Religious","Other"
"34236","None","Slightly Conservative",2000,"Non_religious","Other"
"34237","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34238","None","Slightly Conservative",2000,"Non_religious","Other"
"34239","Protestant","Moderate",2000,"Religious","Other"
"34240","Protestant","Slightly Conservative",2000,"Religious","Other"
"34241","Protestant","Slightly Conservative",2000,"Religious","Other"
"34242","Protestant","Conservative",2000,"Religious","Other"
"34243","Protestant","Slightly Liberal",2000,"Religious","Liberal"
"34244","Protestant","Moderate",2000,"Religious","Other"
"34245","Protestant","Liberal",2000,"Religious","Liberal"
"34246","Protestant","Extrmly Conservative",2000,"Religious","Other"
"34247","Protestant","Moderate",2000,"Religious","Other"
"34248","Catholic","Extrmly Conservative",2000,"Religious","Other"
"34249","Protestant","Conservative",2000,"Religious","Other"
"34250","Inter-Nondenominational","Extrmly Conservative",2000,"Religious","Other"
"34251","Protestant","Liberal",2000,"Religious","Liberal"
"34252","Protestant","Extremely Liberal",2000,"Religious","Liberal"
"34253","Protestant","Extremely Liberal",2000,"Religious","Liberal"
"34254","Protestant","Slightly Conservative",2000,"Religious","Other"
"34255","Protestant","Moderate",2000,"Religious","Other"
"34256","Other","Moderate",2000,"Religious","Other"
"34257","Protestant","Conservative",2000,"Religious","Other"
"34258","None","Slightly Conservative",2000,"Non_religious","Other"
"34259","Catholic","Conservative",2000,"Religious","Other"
"34260","Protestant","Slightly Conservative",2000,"Religious","Other"
"34261","Protestant","Moderate",2000,"Religious","Other"
"34262","Catholic","Slightly Conservative",2000,"Religious","Other"
"34263","Protestant","Liberal",2000,"Religious","Liberal"
"34264","Protestant","Conservative",2000,"Religious","Other"
"34265","Catholic","Conservative",2000,"Religious","Other"
"34266","Protestant","Conservative",2000,"Religious","Other"
"34267","Protestant","Conservative",2000,"Religious","Other"
"34268","Protestant","Conservative",2000,"Religious","Other"
"34269","Protestant","Moderate",2000,"Religious","Other"
"34270","Protestant","Conservative",2000,"Religious","Other"
"34271","Protestant","Liberal",2000,"Religious","Liberal"
"34272","Protestant","Conservative",2000,"Religious","Other"
"34273","Catholic","Extrmly Conservative",2000,"Religious","Other"
"34274","None","Moderate",2000,"Non_religious","Other"
"34275","Protestant","Conservative",2000,"Religious","Other"
"34276","Protestant","Moderate",2000,"Religious","Other"
"34277","Protestant","Moderate",2000,"Religious","Other"
"34278","Protestant","Slightly Conservative",2000,"Religious","Other"
"34279","Protestant","Liberal",2000,"Religious","Liberal"
